x,y,w_right,w_left,x_normvec,y_normvec,alpha,s,psj,kappa,vx,ax
-459.998453818249,573.0544120666389,1.625,8.125,0.7396988876391666,0.6729380028096048,0,9697,-0.8326227889410978,4.2036471582210916e-14,22.22222191601865,0.0
-459.32551581543936,572.3147131789997,1.625,8.125,0.7396684586759588,0.6729714490525817,0,9698,-0.832577571986628,9.043390941511645e-05,22.22222191601865,0.0
-458.6525109265018,571.575075156275,1.625,8.125,0.7395829329691591,0.6730654390627528,0,9699,-0.8324504941814955,0.00016372169979453468,22.22222191601865,0.0
-457.97938494680693,570.8355473234926,1.625,8.125,0.7392894067559751,0.673387832573769,0,9700,-0.8320144950796813,0.0007082766617329245,22.22222191601865,0.0
-457.3057355654259,570.0964966765929,1.625,8.125,0.7387406132390183,0.6739898414302987,0,9701,-0.8311998853422672,0.0009209425773953865,22.22222191601865,0.0
-456.6314056266707,569.3580664945862,1.625,8.125,0.7384301820066931,0.674329938755178,0,9702,-0.8307394141226024,-0.0,22.22222191601865,0.0
-455.9570756879155,568.6196363125795,1.625,8.125,0.7384168358454144,0.6743445532812187,0,9703,-0.8307196225993594,3.958304651363758e-05,22.22222191601865,0.0
-455.28271652106037,567.8812328239379,1.625,8.125,0.7383861081408344,0.6743781990134556,0,9704,-0.8306740569639871,5.154822418953153e-05,22.22222191601865,0.0
-454.6083192910246,567.1428640975416,1.625,8.125,0.7383147584480121,0.6744563124901817,0,9705,-0.830568262380371,0.00016004094502492633,22.22222191601865,0.0
-453.9338039122604,566.4046033247542,1.625,8.125,0.738186658362007,0.674596514530229,0,9706,-0.8303783512322613,0.00021978134811664486,22.22222191601865,0.0
-453.25912628197466,565.6664908027144,1.625,8.125,0.7381125220398554,0.6746776302857268,0,9707,-0.8302684605590251,-0.0,22.22222191601865,0.0
-452.58444865168894,564.9283782806746,1.625,8.125,0.7381091129342399,0.6746813599051256,0,9708,-0.8302634076329464,1.0105852157907092e-05,22.22222191601865,0.0
-451.90976356222905,564.1902725769166,1.625,8.125,0.738101016187103,0.6746902177322315,0,9709,-0.8302514068656693,1.3895682395494166e-05,22.22222191601865,0.0
-451.2350682163044,563.4521762483878,1.625,8.125,0.738096328528786,0.6746953459246079,0,9710,-0.8302444590244544,3.477796488103949e-14,22.22222191601865,0.0
-450.5603728703798,562.714079919859,1.625,8.125,0.7380997231715477,0.6746916322692054,0,9711,-0.8302494904095449,-1.0062770216118169e-05,22.22222191601865,0.0
-449.8856849518304,561.9759768021152,1.625,8.125,0.738107823604328,0.6746827704440674,0,9712,-0.8302614966144409,-1.3949639575295214e-05,22.22222191601865,0.0
